app_id,min_storage,rec_storage
2140080,4.0,-1.0
2140100,1.5,1.5
2140110,0.05,0.05
2140150,0.41000000000000003,0.41000000000000003
2140170,0.5,0.5
2140180,2.0,2.0
2140240,-1.0,-1.0
2140330,50.0,50.0
2140380,-1.0,-1.0
2140400,-1.0,-1.0
2140410,3.0,-1.0
2140460,40.0,64.0
2140480,0.15,-1.0
2140510,6.0,-1.0
2140570,0.2,-1.0
2140590,0.032,-1.0
2140600,1.0,-1.0
2140650,5.0,-1.0
2140670,-1.0,-1.0
2140680,0.41500000000000004,0.41500000000000004
2140700,8.0,12.0
2140720,-1.0,-1.0
2140740,3.0,-1.0
2140770,0.001,0.001
2140810,8.0,-1.0
2140820,-1.0,-1.0
2140840,1.0,-1.0
2140850,2.0,2.0
2140870,0.4,-1.0
2140880,3.0,3.0
2140900,5.0,0.005
2140960,-1.0,2.0
2140980,0.5,0.5
2141040,0.001,0.001
2141090,0.52,0.52
2141100,0.3,-1.0
2141180,1.0,-1.0
2141240,-1.0,-1.0
2141250,15.0,15.0
2141330,4.0,4.0
2141470,0.012,0.012
2141520,2.0,2.0
2141540,-1.0,-1.0
2141560,5.0,5.0
2141600,2.0,2.0
2141620,20.0,20.0
2141640,2.0,-1.0
2141650,0.2,0.2
2141690,2.0,2.0
2141710,-1.0,-1.0
2141720,0.15,-1.0
2141730,15.0,15.0
2141740,0.5,-1.0
2141770,0.5,0.5
2141780,0.1,-1.0
2141810,0.25,0.25
2141820,0.15,0.3
2141900,1.0,-1.0
2141910,-1.0,-1.0
2141990,0.2,0.2
2142020,-1.0,-1.0
2142030,1.0,-1.0
2142040,20.0,20.0
2142110,4.0,8.0
2142140,1.0,1.0
2142160,5.0,-1.0
2142170,0.1,-1.0
2142220,4.0,8.0
2142230,0.8,-1.0
2142240,0.8,-1.0
2142250,0.8,-1.0
2142260,0.8,-1.0
2142280,-1.0,-1.0
2142330,2.0,2.0
2142370,0.001,0.001
2142400,10.0,10.0
2142430,1.17,1.17
2142440,0.25,-1.0
2142450,8.0,-1.0
2142460,2.0,-1.0
2142470,0.32,-1.0
2142530,1.0,3.0
2142540,0.18,-1.0
2142610,0.5,-1.0
2142630,0.2,-1.0
2142640,4.0,4.0
2142680,1.024,-1.0
2142710,0.5,-1.0
2142780,2.0,-1.0
2142790,2.0,2.0
2142810,2.0,-1.0
2142820,2.0,-1.0
2142840,2.5,2.5
2142850,2.0,2.0
2142860,0.2,0.2
2142870,8.192,8.192
2142920,0.25,0.25
2142930,1.0,-1.0
2143010,1.0,-1.0
2143030,0.2,-1.0
2143050,2.0,2.0
2143110,0.42,0.5
2143140,0.5,-1.0
2143160,0.03,-1.0
2143170,2.0,2.0
2143190,1.0,-1.0
2143200,0.2,0.2
2143210,0.55,-1.0
2143260,-1.0,-1.0
2143280,0.3,-1.0
2143290,1.0,-1.0
2143340,0.424,0.424
2143360,-1.0,-1.0
2143390,0.12,-1.0
2143410,0.1,0.1
2143420,12.0,-1.0
2143430,-1.0,-1.0
2143450,2.0,2.0
2143490,-1.0,-1.0
2143540,-1.0,-1.0
2143590,0.325,0.325
2143620,-1.0,-1.0
2143630,-1.0,-1.0
2143660,0.16,0.2
2143680,9.0,9.0
2143700,0.3,-1.0
2143710,3.0,3.0
2143720,-1.0,-1.0
2143740,0.4,0.8
2143770,0.4,0.6
2143810,1.0,-1.0
2143840,0.6,-1.0
2143870,4.0,-1.0
2143880,-1.0,-1.0
2143930,0.5,-1.0
2143980,0.275,-1.0
2144040,2.0,2.0
2144080,0.256,0.256
2144090,-1.0,-1.0
2144100,-1.0,-1.0
2144110,0.1,0.1
2144120,0.44,-1.0
2144130,0.6,-1.0
2144180,1.0,1.0
2144190,-1.0,-1.0
2144220,0.5,2.0
2144260,3.0,6.0
2144270,2.0,2.0
2144280,15.0,20.0
2144290,1.0,-1.0
2144310,-1.0,-1.0
2144320,0.35000000000000003,0.35000000000000003
2144350,0.5,0.5
2144360,0.001,-1.0
2144380,-1.0,-1.0
2144390,-1.0,-1.0
2144420,1.0,-1.0
2144460,1.0,2.0
2144470,0.05,0.05
2144510,-1.0,-1.0
2144530,2.0,-1.0
2144560,1.0,-1.0
2144590,2.0,-1.0
2144600,5.0,-1.0
2144640,6.0,6.0
2144670,0.5,-1.0
2144680,-1.0,-1.0
2144740,65.0,65.0
2144830,23.0,23.0
2144860,-1.0,-1.0
2144880,-1.0,-1.0
2144910,1.0,2.0
2144990,0.4,-1.0
2145000,7.0,7.0
2145080,0.2,-1.0
2145100,1.5,2.0
2145160,0.5,0.5
2145190,1.2,-1.0
2145220,5.0,5.0
2145230,0.2,-1.0
2145240,-1.0,-1.0
2145260,3.0,-1.0
2145300,1.0,1.0
2145320,0.2,-1.0
2145460,3.0,3.0
2145480,0.2,-1.0
2145490,0.2,-1.0
2145530,1.0,-1.0
2145590,-1.0,-1.0
2145700,0.6,-1.0
2145720,1.0,1.0
2145740,1.0,1.0
2145760,-1.0,-1.0
2145810,4.0,4.0
2145830,6.0,6.0
2145900,-1.0,-1.0
2145960,0.4,-1.0
2145990,-1.0,-1.0
2146040,0.2,-1.0
2146050,1.0,-1.0
2146070,5.0,-1.0
2146100,-1.0,-1.0
2146140,-1.0,-1.0
2146170,14.0,14.0
2146180,0.1,-1.0
2146230,0.3,-1.0
2146260,-1.0,-1.0
2146270,3.0,3.0
2146300,0.2,-1.0
2146320,0.039,-1.0
2146390,10.0,10.0
2146410,-1.0,-1.0
2146430,2.0,-1.0
2146440,3.0,3.0
2146450,-1.0,-1.0
2146490,0.5,-1.0
2146500,0.5,-1.0
2146540,-1.0,-1.0
2146550,0.2,-1.0
2146560,2.0,-1.0
2146570,-1.0,-1.0
2146600,0.1,-1.0
2146610,29.0,29.0
2146670,-1.0,-1.0
2146680,0.05,-1.0
2146720,-1.0,-1.0
2146730,0.512,-1.0
2146760,0.25,0.25
2146770,2.0,-1.0
2146790,2.0,2.0
2146850,-1.0,-1.0
2146880,-1.0,-1.0
2146960,0.5,1.0
2146970,10.0,10.0
2147020,0.1,-1.0
2147030,5.0,8.0
2147050,0.3,-1.0
2147080,3.0,3.0
2147110,-1.0,-1.0
2147130,0.2,0.2
2147230,0.7000000000000001,-1.0
2147260,0.1,0.1
2147310,1.0,2.0
2147330,10.0,10.0
2147340,0.2,-1.0
2147360,2.0,2.0
2147380,4.0,4.0
2147410,0.2,0.2
2147420,0.1,-1.0
2147530,0.3,-1.0
2147550,2.0,2.0
2147580,0.7000000000000001,-1.0
2147600,5.0,5.0
2147640,0.5,-1.0
2147670,0.5,-1.0
2147680,0.5,-1.0
2147710,0.7000000000000001,2.0
2147730,2.0,2.0
2147740,2.0,-1.0
2147860,1.0,-1.0
2147880,-1.0,-1.0
2147900,0.34,-1.0
2147950,2.0,2.0
2148040,-1.0,-1.0
2148050,-1.0,-1.0
2148060,0.2,-1.0
2148080,10.0,10.0
2148110,2.0,2.0
2148170,0.5,0.5
2148210,2.0,2.0
2148220,0.7000000000000001,-1.0
2148230,2.0,2.0
2148240,1.0,1.0
2148250,0.25,-1.0
2148280,0.2,-1.0
2148320,2.0,-1.0
2148390,5.0,5.0
2148400,1.0,1.0
2148560,-1.0,-1.0
2148610,1.0,-1.0
2148720,0.11,0.11
2148730,0.12,0.12
2148740,0.15,0.15
2148750,0.25,0.25
2148760,0.11,0.11
2148770,1.0,1.0
2148780,0.5,-1.0
2148790,-1.0,-1.0
2148830,2.0,-1.0
2148850,-1.0,-1.0
2148880,1.7,-1.0
2148930,4.0,4.0
2148940,3.0,5.0
2148970,6.0,6.0
2148980,-1.0,-1.0
2148990,0.5,0.5
2149000,0.2,0.2
2149010,10.0,10.0
2149070,3.0,3.0
2149120,2.0,2.0
2149190,0.3,-1.0
2149200,-1.0,-1.0
2149270,16.0,16.0
2149290,4.0,0.004
2149330,0.5,-1.0
2149340,8.0,8.0
2149350,-1.0,-1.0
2149400,0.272,-1.0
2149420,6.0,-1.0
2149430,0.07,-1.0
2149480,0.25,-1.0
2149490,4.0,-1.0
2149520,0.5,0.5
2149530,0.272,0.272
2149560,0.15,-1.0
2149580,0.23500000000000001,-1.0
2149610,5.0,5.0
2149630,10.0,10.0
2149660,0.5,-1.0
2149690,0.2,-1.0
2149840,2.0,10.0
2149870,0.2,-1.0
2149880,0.35000000000000003,-1.0
2149900,19.0,19.0
2149940,0.42,-1.0
2149960,-1.0,-1.0
2149980,1.024,1.024
2149990,0.2,0.5
2150020,0.2,-1.0
2150090,0.8,0.8
2150100,0.15,0.15
2150150,0.5,-1.0
2150170,0.2,-1.0
2150180,-1.0,-1.0
2150200,6.0,6.0
2150300,2.0,4.0
2150310,0.02,0.04
2150370,0.15,0.3
2150460,0.5,-1.0
2150490,1.0,1.0
2150510,0.15,-1.0
2150520,-1.0,-1.0
2150530,1.0,-1.0
2150560,10.0,100.0
2150580,1.0,-1.0
2150660,7.0,7.0
2150700,0.15,-1.0
2150740,4.0,4.0
2150760,-1.0,-1.0
2150780,-1.0,-1.0
2150800,0.2,-1.0
2150820,11.0,11.0
2150840,1.0,-1.0
2150870,0.5,-1.0
2150900,8.0,16.0
2150910,1.0,1.0
2150930,0.5,0.5
2150950,8.0,8.0
2150970,0.5710000000000001,-1.0
2151050,-1.0,-1.0
2151110,0.004,0.004
2151130,-1.0,-1.0
2151150,1.0,-1.0
2151290,5.0,-1.0
2151310,2.0,4.0
2151320,3.0,-1.0
2151360,0.5,0.5
2151380,20.0,-1.0
2151410,0.11,-1.0
2151420,0.55,-1.0
2151430,0.24,-1.0
2151440,-1.0,-1.0
2151450,0.2,-1.0
2151480,0.7000000000000001,-1.0
2151490,1.0,1.0
2151520,-1.0,-1.0
2151530,0.25,0.25
2151580,0.4,-1.0
2151600,0.616,-1.0
2151630,0.1,0.1
2151640,5.0,5.0
2151660,0.5,-1.0
2151700,1.0,-1.0
2151710,0.5,-1.0
2151740,0.25,1.024
2151750,-1.0,-1.0
2151770,2.0,2.0
2151790,2.0,2.0
2151820,30.0,-1.0
2151830,1.0,-1.0
2151860,2.0,2.0
2151890,-1.0,-1.0
2151900,2.0,2.0
2151910,0.6,-1.0
2151920,-1.0,-1.0
2151950,0.65,0.65
2151960,2.5,2.5
2152000,1.0,-1.0
2152030,-1.0,-1.0
2152050,3.0,-1.0
2152060,0.25,-1.0
2152070,0.2,-1.0
2152080,0.2,-1.0
2152090,0.2,-1.0
2152100,0.2,-1.0
2152120,0.184,0.184
2152180,12.0,12.0
2152190,0.8,-1.0
2152250,-1.0,-1.0
2152290,2.0,-1.0
2152300,1.0,-1.0
2152330,-1.0,-1.0
2152350,0.25,0.35000000000000003
2152360,-1.0,-1.0
2152410,0.2,-1.0
2152420,1.0,2.0
2152460,0.25,-1.0
2152480,0.185,-1.0
2152520,-1.0,-1.0
2152530,-1.0,-1.0
2152540,5.0,-1.0
2152560,7.0,7.0
2152580,0.5,0.5
2152610,-1.0,-1.0
2152630,-1.0,-1.0
2152690,0.5,-1.0
2152710,0.4,-1.0
2152720,0.4,-1.0
2152730,0.5,-1.0
2152740,1.0,1.0
2152780,0.8,-1.0
2152810,3.0,3.0
2152820,1.5,2.0
2152860,-1.0,-1.0
2152930,-1.0,-1.0
2152940,2.0,-1.0
2152990,0.5,-1.0
2153000,0.10300000000000001,-1.0
2153020,0.5,1.5
2153050,1.5,-1.0
2153140,0.6,0.6
2153160,4.0,4.0
2153190,5.0,-1.0
2153280,0.924,0.924
2153290,3.0,-1.0
2153300,1.0,-1.0
2153310,0.1,-1.0
2153320,10.0,-1.0
2153330,3.0,6.0
2153350,35.0,35.0
2153390,1.0,2.0
2153400,0.6,0.6
2153410,0.17,0.17
2153420,0.2,0.2
2153430,2.0,-1.0
2153550,2.0,-1.0
2153570,1.0,-1.0
2153590,0.5,-1.0
2153600,0.24,0.24
2153610,0.25,2.0
2153630,4.0,-1.0
2153640,1.0,1.0
2153720,3.0,3.0
2153730,0.6,-1.0
2153750,8.0,-1.0
2153770,0.2,0.25
2153780,6.0,10.0
2153800,0.4,-1.0
2153810,-1.0,-1.0
2153840,4.0,4.0
2153850,0.2,-1.0
2153880,0.3,-1.0
2153900,0.4,-1.0
2153920,0.65,-1.0
2153950,1.1,-1.0
2153970,1.55,1.55
2154000,0.055,-1.0
2154030,-1.0,-1.0
2154040,-1.0,-1.0
2154090,0.3,-1.0
2154120,-1.0,-1.0
2154130,4.0,-1.0
2154140,4.0,-1.0
2154190,-1.0,-1.0
2154230,1.0,-1.0
2154240,0.5,-1.0
2154250,4.0,40.0
2154270,1.0,1.0
2154290,3.0,3.0
2154330,3.0,-1.0
2154350,1.0,-1.0
2154380,2.0,-1.0
2154400,4.0,4.0
2154430,1.0,-1.0
2154530,1.0,3.0
2154570,0.1,-1.0
2154630,1.0,-1.0
2154640,1.0,-1.0
2154650,1.0,1.5
2154660,0.025,0.025
2154690,-1.0,-1.0
2154700,0.2,-1.0
2154710,2.0,2.0
2154720,-1.0,-1.0
2154730,2.0,4.0
2154760,2.0,2.0
2154790,0.01,0.01
2154800,-1.0,-1.0
2154820,12.0,-1.0
2154840,5.0,0.01
2154930,-1.0,-1.0
2154940,2.0,-1.0
2154950,2.0,2.0
2154960,-1.0,-1.0
2154990,1.0,1.0
2155010,3.0,3.0
2155020,0.053,-1.0
2155060,3.0,3.0
2155100,4.0,4.0
2155120,-1.0,-1.0
2155180,10.0,10.0
2155220,0.1,0.1
2155280,1.0,-1.0
2155350,33.0,33.0
2155460,0.512,0.512
2155480,0.1,0.1
2155490,4.0,7.0
2155500,9.0,9.0
2155570,2.0,-1.0
2155600,1.0,-1.0
2155610,-1.0,-1.0
2155650,0.3,0.5
2155680,17.0,17.0
2155710,0.3,-1.0
2155720,1.0,-1.0
2155740,6.56,6.56
2155750,3.0,-1.0
2155760,0.26,0.26
2155770,20.0,20.0
2155800,0.215,-1.0
2155860,4.0,4.0
2155970,0.4,0.4
2155980,0.3,0.3
2156010,0.1,0.1
2156150,1.0,-1.0
2156210,-1.0,-1.0
2156270,0.12,0.12
2156280,0.34,0.34
2156290,0.4,-1.0
2156410,0.256,-1.0
2156440,1.0,1.0
2156540,1.0,1.0
2156590,2.0,-1.0
2156610,0.512,-1.0
2156620,5.0,-1.0
2156630,17.0,17.0
2156770,6.0,-1.0
2156810,0.2,-1.0
2156830,0.3,-1.0
2156880,0.001,-1.0
2156960,2.0,2.0
2156970,0.2,-1.0
2157040,-1.0,-1.0
2157050,1.0,1.0
2157060,0.256,-1.0
2157070,4.0,10.0
2157100,0.5,-1.0
2157110,1.0,1.0
2157130,-1.0,-1.0
2157210,1.0,-1.0
2157250,0.3,-1.0
2157260,16.0,16.0
2157290,2.0,2.0
2157300,-1.0,-1.0
2157340,0.5,-1.0
2157410,0.45,0.45
2157440,0.1,0.1
2157450,0.33,0.33
2157490,2.0,-1.0
2157510,0.5,0.5
2157540,0.55,0.55
2157560,20.0,-1.0
2157630,0.512,-1.0
2157650,2.0,2.0
2157670,0.8,0.8
2157680,4.0,-1.0
2157710,6.0,6.0
2157860,0.12,-1.0
2157910,8.0,16.0
2157920,2.0,2.0
2157960,5.0,-1.0
2158030,5.0,-1.0
2158050,1.0,1.0
2158130,0.25,-1.0
2158160,0.5,-1.0
2158190,0.3,0.3
2158210,8.0,-1.0
2158230,-1.0,-1.0
2158240,0.4,-1.0
2158270,-1.0,-1.0
2158290,-1.0,-1.0
2158370,2.0,-1.0
2158390,1.0,1.0
2158430,0.2,0.5
2158500,0.7000000000000001,1.0
2158530,3.0,3.0
2158540,0.25,-1.0
2158590,0.4,-1.0
2158600,0.25,-1.0
2158620,1.0,-1.0
2158650,5.0,-1.0
2158670,1.0,5.0
2158690,0.15,0.15
2158700,8.0,-1.0
2158710,0.07,0.07
2158730,8.0,16.0
2158740,2.0,-1.0
2158800,11.0,14.0
2158810,2.0,-1.0
2158850,3.0,3.0
2158880,0.6,0.6
2158900,1.0,-1.0
2158970,-1.0,-1.0
2159020,1.0,2.0
2159040,1.0,-1.0
2159050,0.2,-1.0
2159060,0.7000000000000001,0.7000000000000001
2159080,-1.0,-1.0
2159090,0.3,5.0
2159120,0.4,0.4
2159180,1.0,-1.0
2159200,1.0,1.0
2159210,0.5,-1.0
2159230,0.6,-1.0
2159240,1.0,-1.0
2159280,0.4,0.4
2159300,0.7000000000000001,-1.0
2159350,0.2,0.2
2159390,0.313,-1.0
2159440,0.121,-1.0
2159450,14.0,15.0
2159470,0.1,0.1
2159500,1.0,-1.0
2159520,0.3,0.5
2159530,16.0,16.0
2159590,0.12,-1.0
2159650,3.0,-1.0
2159670,0.1,-1.0
2159680,0.5,-1.0
2159720,10.0,-1.0
2159730,30.0,40.0
2159770,0.5,0.5
2159780,3.0,-1.0
2159860,4.0,4.0
2159870,0.11,0.11
2159880,0.2,0.2
2159960,1.0,2.0
2160000,0.3,0.3
2160030,2.0,-1.0
2160040,7.0,9.0
2160090,1.0,2.0
2160190,14.0,14.0
2160200,3.0,3.0
2160220,2.0,-1.0
2160230,2.0,-1.0
2160240,0.4,-1.0
2160250,1.0,2.0
2160340,1.0,1.0
2160360,2.0,2.0
2160380,4.0,-1.0
2160420,5.0,5.0
2160430,7.0,10.0
2160460,0.1,-1.0
2160470,0.15,0.15
2160480,3.0,3.0
2160500,0.6,0.6
2160550,-1.0,-1.0
2160560,0.512,-1.0
2160570,1.0,1.0
2160680,1.0,-1.0
2160700,-1.0,-1.0
2160710,12.0,-1.0
2160800,0.31,-1.0
2160810,0.2,-1.0
2160840,1.0,1.0
2161000,0.2,0.2
2161050,20.0,20.0
2161060,-1.0,-1.0
2161090,-1.0,-1.0
2161110,4.0,0.004
2161120,0.5,-1.0
2161130,0.1,-1.0
2161190,0.23,-1.0
2161200,0.419,0.419
2161280,1.0,-1.0
2161330,4.0,4.0
2161410,0.5,0.5
2161430,1.0,1.0
2161440,15.0,15.0
2161450,0.35000000000000003,-1.0
2161590,0.12,0.12
2161600,0.5,0.5
2161620,-1.0,-1.0
2161630,2.0,2.0
2161660,0.5,0.5
2161700,30.0,30.0
2161730,0.15,-1.0
2161810,5.0,-1.0
2161830,-1.0,-1.0
2161840,0.2,0.2
2161850,-1.0,-1.0
2161900,0.5,-1.0
2161940,1.0,1.0
2162020,10.0,10.0
2162050,0.48,-1.0
2162070,1.0,1.0
2162130,-1.0,-1.0
2162150,3.0,3.0
2162160,-1.0,-1.0
2162210,1.0,-1.0
2162220,2.0,-1.0
2162260,0.7000000000000001,0.7000000000000001
2162320,-1.0,-1.0
2162350,-1.0,-1.0
2162380,18.0,18.0
2162390,0.65,-1.0
2162490,-1.0,-1.0
2162520,6.0,6.0
2162540,-1.0,-1.0
2162610,1.0,-1.0
2162680,0.6,-1.0
2162700,-1.0,-1.0
2162720,4.0,4.0
2162750,0.853,0.9
2162770,0.3,0.3
2162780,2.0,-1.0
2162790,1.0,2.0
2162800,2.0,2.0
2162810,1.0,2.0
2162820,5.0,10.0
2162870,2.0,-1.0
2162890,1.0,1.0
2162900,2.0,2.0
2162950,1.0,2.0
2162960,2.0,2.0
2162970,0.1,-1.0
2162980,1.0,1.0
2163000,0.2,0.5
2163030,0.5,-1.0
2163040,-1.0,-1.0
2163050,1.5,1.6
2163060,7.0,-1.0
2163090,-1.0,-1.0
2163100,2.0,2.0
2163140,8.0,-1.0
2163160,6.0,-1.0
2163190,10.0,10.0
2163210,6.0,6.0
2163220,5.0,10.0
2163230,0.3,-1.0
2163330,3.0,3.0
2163400,0.2,0.2
2163430,0.2,-1.0
2163450,0.9,-1.0
2163460,-1.0,-1.0
2163480,-1.0,-1.0
2163500,4.0,-1.0
2163540,-1.0,-1.0
2163560,4.0,5.0
2163590,0.03,-1.0
2163600,0.6,-1.0
2163620,0.5,0.7000000000000001
2163640,-1.0,-1.0
2163680,12.0,12.0
2163710,30.0,30.0
2163730,1.5,-1.0
2163760,1.0,2.0
2163780,-1.0,-1.0
2163790,0.25,-1.0
2163800,0.75,1.0
2163860,0.5,-1.0
2163890,0.32,0.32
2163930,0.61,-1.0
2163990,-1.0,-1.0
2164030,-1.0,-1.0
2164040,0.22,0.22
2164060,0.5,2.0
2164100,4.0,4.0
2164170,-1.0,-1.0
2164220,4.0,4.0
2164280,6.0,6.0
2164310,-1.0,-1.0
2164320,2.0,-1.0
2164390,1.024,2048.0
2164480,-1.0,-1.0
2164490,1.0,-1.0
2164580,0.10200000000000001,0.10200000000000001
2164610,0.2,-1.0
2164630,-1.0,-1.0
2164690,1.0,-1.0
2164740,0.089,-1.0
2164750,5.0,5.0
2164760,2.0,2.0
2164780,0.5,0.5
2164790,0.2,-1.0
2164810,60.0,200.0
2164870,7.0,7.0
2164880,0.2,0.2
2164930,0.5,-1.0
2164970,0.001,-1.0
2164980,1.5,1.5
2165030,3.0,3.0
2165160,2.0,4.0
2165210,2.0,-1.0
2165250,-1.0,-1.0
2165300,1.0,1.0
2165340,-1.0,-1.0
2165350,0.8,800.0
2165370,-1.0,-1.0
2165380,2.0,-1.0
2165390,4.0,6.0
2165400,2.0,-1.0
2165420,0.2,-1.0
2165440,-1.0,-1.0
2165470,6.0,6.0
2165520,0.4,0.8
2165550,1.0,-1.0
2165560,1.0,1.0
2165600,0.039,-1.0
2165610,2.0,-1.0
2165620,13.0,15.0
2165630,-1.0,-1.0
2165650,6.0,10.0
2165690,8.0,8.0
2165720,0.003,-1.0
2165740,0.05,-1.0
2165840,-1.0,-1.0
2166020,0.5,-1.0
2166050,0.05,0.05
2166060,2.0,-1.0
2166070,-1.0,-1.0
2166120,0.2,-1.0
2166140,0.15,4.0
2166150,0.5,0.5
2166170,0.649,-1.0
2166190,0.1,-1.0
2166200,0.15,-1.0
2166220,0.3,-1.0
2166240,-1.0,-1.0
2166250,0.512,1.0
2166260,25.0,25.0
2166270,-1.0,-1.0
2166310,-1.0,-1.0
2166340,0.08,0.12
2166370,0.23,-1.0
2166420,0.165,-1.0
2166430,0.5,1.0
2166440,-1.0,-1.0
2166450,-1.0,-1.0
2166470,5.0,5.0
2166480,0.064,-1.0
2166490,0.3,-1.0
2166500,0.1,0.1
2166510,-1.0,-1.0
2166530,35.0,35.0
2166540,2.048,2.048
2166580,3.0,-1.0
2166610,0.056,-1.0
2166630,0.2,-1.0
2166640,13.0,13.0
2166690,2.0,2.0
2166710,1.0,-1.0
2166720,1.0,1.0
2166750,0.4,-1.0
2166780,2.0,-1.0
2166820,0.4,0.4
2166850,1.0,-1.0
2166890,1.0,1.0
2166910,2.0,-1.0
2166920,3.0,-1.0
2166950,2.0,-1.0
2166990,0.005,-1.0
2167010,0.5,0.2
2167040,0.15,-1.0
2167100,1.0,-1.0
2167110,2.0,2.0
2167130,4.0,4.0
2167190,0.012,0.012
2167220,4.0,-1.0
2167260,0.2,0.2
2167340,0.5,1.0
2167380,0.1,0.2
2167390,12.0,12.0
2167430,6.0,6.0
2167530,6.0,6.0
2167560,1.0,-1.0
2167580,10.0,10.0
2167600,2.0,2.0
2167660,3.0,6.0
2167760,0.1,0.1
2167770,0.15,0.15
2167790,4.0,4.0
2167800,0.2,-1.0
2167830,-1.0,-1.0
2167840,0.1,-1.0
2167850,1.0,-1.0
2167860,1.0,-1.0
2167870,0.1,-1.0
2167880,0.5,-1.0
2167890,2.0,-1.0
2167900,0.1,-1.0
2167910,7.0,7.0
2167930,0.10200000000000001,0.10200000000000001
2167960,0.4,0.4
2167990,-1.0,-1.0
2168000,4.0,-1.0
2168090,0.18,-1.0
2168150,2.0,2.0
2168200,3.0,-1.0
2168240,-1.0,-1.0
2168260,5.0,5.0
2168380,-1.0,1.0
2168450,0.3,0.3
2168490,1.0,-1.0
2168530,7.0,-1.0
2168600,0.3,-1.0
2168610,0.5,-1.0
2168630,5.0,-1.0
2168650,0.7000000000000001,-1.0
2168660,2.0,-1.0
2168680,4.0,4.0
2168760,12.0,2.0
2168800,5.0,5.0
2168810,4.0,4.0
2168820,0.2,-1.0
2168830,0.5760000000000001,-1.0
2168870,0.15,-1.0
2168880,1.0,-1.0
2168920,1.0,1.0
2169000,0.005,-1.0
2169060,8.0,-1.0
2169070,-1.0,-1.0
2169120,-1.0,-1.0
2169140,5.0,5.0
2169200,95.0,-1.0
2169220,0.3,-1.0
2169230,2.0,2.0
2169250,1.0,-1.0
2169260,2.0,2.0
2169270,18.0,18.0
2169300,0.25,-1.0
2169350,1.0,-1.0
2169370,3.0,0.003
2169420,2.0,2.0
2169460,0.28500000000000003,-1.0
2169570,11.0,11.0
2169580,5.0,-1.0
2169620,0.2,0.2
2169650,-1.0,-1.0
2169660,3.0,3.0
2169680,0.75,-1.0
2169700,-1.0,-1.0
2169730,0.06,-1.0
2169760,0.25,0.25
2169770,1.0,-1.0
2169780,-1.0,-1.0
2169790,-1.0,-1.0
2169800,0.3,-1.0
2169810,4.0,6.0
2169830,1.0,2.0
2170010,-1.0,-1.0
2170050,3.0,-1.0
2170090,-1.0,-1.0
2170100,0.34,-1.0
2170160,4.0,5.0
2170170,1.35,1.35
2170230,2.0,2.0
2170240,-1.0,-1.0
2170320,0.1,-1.0
2170350,0.2,0.2
2170370,10.0,10.0
2170380,12.0,12.0
2170410,1.0,1.0
2170450,13.0,-1.0
2170490,0.15,-1.0
2170500,0.45,-1.0
2170520,5.0,-1.0
2170580,0.9,0.9
2170590,0.3,0.3
2170650,3.0,3.0
2170680,1.0,10.0
2170690,8.0,-1.0
2170700,0.3,-1.0
2170760,0.6,-1.0
2170770,-1.0,-1.0
2170790,10.0,-1.0
2170860,50.0,-1.0
2170890,0.5,0.5
2170910,0.8,-1.0
2170920,0.5,-1.0
2170960,2.0,-1.0
2171000,-1.0,-1.0
2171010,3.0,-1.0
2171060,2.0,-1.0
2171080,-1.0,-1.0
2171100,1.0,-1.0
2171240,30.0,222.0
2171270,0.6,-1.0
2171280,0.6,-1.0
2171290,2.0,-1.0
2171300,0.5,-1.0
2171310,0.4,-1.0
2171350,1.0,-1.0
2171370,-1.0,-1.0
2171420,0.4,1.0
2171440,1.5,1.5
2171450,0.2,0.2
2171500,0.8,-1.0
2171530,0.2,-1.0
2171550,0.128,-1.0
2171560,12.0,12.0
2171570,7.0,7.0
2171600,5.0,5.0
2171610,0.7000000000000001,-1.0
2171630,4.0,4.0
2171640,-1.0,-1.0
2171650,4.0,-1.0
2171680,0.5,0.7000000000000001
2171690,0.15,-1.0
2171720,0.5,-1.0
2171750,0.3,-1.0
2171830,2.0,-1.0
2171840,2.0,2.0
2171880,45.0,45.0
2171900,-1.0,-1.0
2171920,3.0,-1.0
2171930,3.0,3.0
2171970,-1.0,-1.0
2171980,17.0,-1.0
2172010,70.0,70.0
2172030,2.0,2.0
2172090,3.0,3.0
2172110,1.0,-1.0
2172120,0.15,-1.0
2172150,1.0,-1.0
2172180,1.0,1.0
2172190,0.1,-1.0
2172200,-1.0,-1.0
2172260,-1.0,-1.0
2172300,-1.0,-1.0
2172320,30.0,30.0
2172370,0.6,0.6
2172380,0.2,0.2
2172390,-1.0,-1.0
2172410,0.2,0.2
2172420,0.6,-1.0
2172470,2.0,-1.0
2172490,1.0,1.0
2172500,8.0,8.0
2172520,0.28700000000000003,-1.0
2172580,5.0,5.0
2172590,-1.0,-1.0
2172600,2.0,-1.0
2172610,0.7000000000000001,-1.0
2172620,0.35000000000000003,0.35000000000000003
2172630,1.0,1.0
2172660,0.25,0.25
2172760,1.0,1.0
2172780,0.2,0.2
2172860,105.0,105.0
2172870,0.1,0.1
2172900,2.0,2.0
2172920,0.4,-1.0
2172940,1.0,1.0
2172950,0.036000000000000004,0.036000000000000004
2172980,0.5,-1.0
2173000,1.5,1.5
2173170,0.35000000000000003,0.35000000000000003
2173200,0.17300000000000001,-1.0
2173260,-1.0,-1.0
2173270,-1.0,-1.0
2173300,2.0,-1.0
2173330,7.0,7.0
